method,seed,nfe,temp,gen_ppl,entropy,num_unique,num_samples
flm,2,4,1.1,296.2759704589844,4.166446685791016,512,512
flm,3,4,1.1,288.78399658203125,4.250349044799805,512,512
flm,1,4,1.15,2.864665985107422,0.6057319045066833,496,512
flm,2,4,1.15,175.15626525878906,3.630777597427368,512,512
flm,3,4,1.15,153.42855834960938,3.642320156097412,512,512
flm,1,4,1.2,2.053004264831543,0.38325780630111694,481,512
flm,2,4,1.2,86.62940979003906,3.015338659286499,512,512
flm,3,4,1.2,63.107418060302734,2.8823676109313965,512,512
flm,1,8,0.5,73.23902130126953,3.9549431800842285,512,512
flm,2,8,0.5,68.18462371826172,3.99092435836792,512,512
flm,3,8,0.5,65.92253875732422,3.970667600631714,512,512
flm,1,8,0.55,78.74439239501953,4.089559555053711,512,512
flm,2,8,0.55,72.46757507324219,4.120542526245117,512,512
flm,3,8,0.55,70.8228988647461,4.099798202514648,512,512
flm,1,8,0.6,86.91275024414062,4.223985195159912,512,512
flm,2,8,0.6,78.1361083984375,4.238177299499512,512,512
flm,3,8,0.6,75.76223754882812,4.21562385559082,512,512
flm,1,8,0.65,95.10379028320312,4.344788551330566,512,512
flm,2,8,0.65,84.65476989746094,4.3509745597839355,512,512
flm,3,8,0.65,82.15364837646484,4.325849533081055,512,512
flm,1,8,0.7,107.15534973144531,4.454692363739014,512,512
flm,2,8,0.7,92.12257385253906,4.446573257446289,512,512
flm,3,8,0.7,90.41393280029297,4.42103385925293,512,512
flm,1,8,0.75,123.16321563720703,4.548427104949951,512,512
flm,2,8,0.75,102.51187896728516,4.531225204467773,512,512
flm,3,8,0.75,99.0038833618164,4.509028911590576,512,512
flm,1,8,0.8,141.97584533691406,4.6323347091674805,512,512
flm,2,8,0.8,113.370361328125,4.602884769439697,512,512
flm,3,8,0.8,111.517333984375,4.587124347686768,512,512
flm,1,8,0.85,172.28497314453125,4.69675874710083,512,512
flm,2,8,0.85,129.1637725830078,4.670161724090576,512,512
flm,3,8,0.85,124.74362182617188,4.65186071395874,512,512
flm,1,8,0.9,208.4431610107422,4.740374565124512,512,512
flm,2,8,0.9,150.50086975097656,4.731569766998291,512,512
flm,3,8,0.9,144.07481384277344,4.715112686157227,512,512
flm,1,8,0.95,252.30079650878906,4.744783878326416,512,512
flm,2,8,0.95,179.2889404296875,4.784949779510498,512,512
flm,3,8,0.95,168.12066650390625,4.768576145172119,512,512
flm,1,8,1.0,275.6584167480469,4.611712455749512,512,512
flm,2,8,1.0,215.24380493164062,4.824557304382324,512,512
flm,3,8,1.0,200.24085998535156,4.814658164978027,512,512
flm,1,8,1.05,206.52410888671875,4.1959428787231445,512,512
flm,2,8,1.05,263.682861328125,4.84177303314209,512,512
flm,3,8,1.05,246.96482849121094,4.851567268371582,512,512
flm,1,8,1.1,96.3730239868164,3.4372379779815674,512,512
flm,2,8,1.1,319.7149353027344,4.814661026000977,512,512
flm,3,8,1.1,304.95880126953125,4.847746849060059,512,512
flm,1,8,1.15,32.6192512512207,2.4887988567352295,512,512
flm,2,8,1.15,356.3373107910156,4.694221496582031,512,512
flm,3,8,1.15,345.2656555175781,4.760653972625732,512,512
flm,1,8,1.2,12.256649017333984,1.6835134029388428,512,512
flm,2,8,1.2,329.08551025390625,4.424075126647949,512,512
flm,3,8,1.2,305.1653747558594,4.470941066741943,512,512
flm,1,16,0.5,58.126609802246094,4.084577560424805,512,512
flm,2,16,0.5,55.194419860839844,4.107936382293701,512,512
flm,3,16,0.5,55.46061706542969,4.120864391326904,512,512
flm,1,16,0.55,60.30268859863281,4.194459915161133,512,512
flm,2,16,0.55,57.72050857543945,4.202207565307617,512,512
flm,3,16,0.55,56.72538757324219,4.20292329788208,512,512
flm,1,16,0.6,63.7536506652832,4.285408020019531,512,512
flm,2,16,0.6,59.17937469482422,4.286101818084717,512,512
flm,3,16,0.6,59.17384338378906,4.2789387702941895,512,512
flm,1,16,0.65,67.75418090820312,4.373252868652344,512,512
flm,2,16,0.65,62.96272277832031,4.363503456115723,512,512
flm,3,16,0.65,61.96263885498047,4.355871677398682,512,512
flm,1,16,0.7,72.74832916259766,4.447929382324219,512,512
flm,2,16,0.7,66.86858367919922,4.43628454208374,512,512
flm,3,16,0.7,65.63970184326172,4.420029640197754,512,512
flm,1,16,0.75,80.62821960449219,4.520395755767822,512,512
flm,2,16,0.75,72.29717254638672,4.501975059509277,512,512
flm,3,16,0.75,69.95250701904297,4.485383033752441,512,512
flm,1,16,0.8,90.27461242675781,4.5863728523254395,512,512
flm,2,16,0.8,78.4150390625,4.560844898223877,512,512
flm,3,16,0.8,77.13592529296875,4.545068740844727,512,512
flm,1,16,0.85,101.8848876953125,4.647315502166748,512,512
flm,2,16,0.85,87.13899993896484,4.615781784057617,512,512
flm,3,16,0.85,84.37569427490234,4.601247310638428,512,512
flm,1,16,0.9,120.3729248046875,4.703491687774658,512,512
flm,2,16,0.9,97.29167938232422,4.667976379394531,512,512
flm,3,16,0.9,93.04338073730469,4.6528778076171875,512,512
flm,1,16,0.95,146.4813232421875,4.749380588531494,512,512
flm,2,16,0.95,111.11175537109375,4.719836711883545,512,512
flm,3,16,0.95,105.20205688476562,4.700904369354248,512,512
flm,1,16,1.0,179.24166870117188,4.7828369140625,512,512
flm,2,16,1.0,131.79617309570312,4.766687870025635,512,512
flm,3,16,1.0,121.38668060302734,4.752532482147217,512,512
flm,1,16,1.05,226.09422302246094,4.765673637390137,512,512
flm,2,16,1.05,159.46661376953125,4.813086986541748,512,512
flm,3,16,1.05,143.50181579589844,4.796924114227295,512,512
flm,1,16,1.1,252.81936645507812,4.638367652893066,512,512
flm,2,16,1.1,196.5380859375,4.847264289855957,512,512
flm,3,16,1.1,176.015625,4.837060451507568,512,512
flm,1,16,1.15,196.36280822753906,4.238026142120361,512,512
flm,2,16,1.15,247.11737060546875,4.849545955657959,512,512
flm,3,16,1.15,220.3253631591797,4.868092060089111,512,512
flm,1,16,1.2,98.37513732910156,3.4975969791412354,512,512
flm,2,16,1.2,306.6361083984375,4.806275367736816,512,512
flm,3,16,1.2,277.25299072265625,4.850612640380859,512,512
flm,1,32,0.5,46.07337951660156,4.16025972366333,512,512
flm,2,32,0.5,44.329856872558594,4.1702775955200195,512,512
flm,3,32,0.5,44.570945739746094,4.177794456481934,512,512
flm,1,32,0.55,47.560028076171875,4.234811782836914,512,512
flm,2,32,0.55,45.09571075439453,4.233201503753662,512,512
flm,3,32,0.55,44.985652923583984,4.233023643493652,512,512
flm,1,32,0.6,49.34466552734375,4.300422668457031,512,512
flm,2,32,0.6,46.877685546875,4.292830467224121,512,512
flm,3,32,0.6,46.312538146972656,4.289107322692871,512,512
flm,1,32,0.65,50.96908950805664,4.361599445343018,512,512
flm,2,32,0.65,48.425296783447266,4.346556186676025,512,512
flm,3,32,0.65,47.681610107421875,4.340213775634766,512,512
flm,1,32,0.7,54.91591262817383,4.42432975769043,512,512
flm,2,32,0.7,51.31389617919922,4.403924942016602,512,512
flm,3,32,0.7,50.23979568481445,4.3887128829956055,512,512
flm,1,32,0.75,58.713436126708984,4.479672908782959,512,512
flm,2,32,0.75,54.862648010253906,4.458348751068115,512,512
flm,3,32,0.75,53.00928497314453,4.443140983581543,512,512
flm,1,32,0.8,64.74758911132812,4.534226894378662,512,512
flm,2,32,0.8,58.4669075012207,4.508878707885742,512,512
flm,3,32,0.8,57.33589553833008,4.495330333709717,512,512
flm,1,32,0.85,71.57618713378906,4.586050033569336,512,512
flm,2,32,0.85,63.590362548828125,4.555581569671631,512,512
flm,3,32,0.85,61.98728561401367,4.5433220863342285,512,512
flm,1,32,0.9,81.96582794189453,4.638998985290527,512,512
flm,2,32,0.9,70.42085266113281,4.601264476776123,512,512
flm,3,32,0.9,67.36090850830078,4.58923864364624,512,512
flm,1,32,0.95,95.31935119628906,4.686999797821045,512,512
flm,2,32,0.95,78.37926483154297,4.649736404418945,512,512
flm,3,32,0.95,75.15007019042969,4.635569095611572,512,512
flm,1,32,1.0,114.37373352050781,4.733307838439941,512,512
flm,2,32,1.0,89.87854766845703,4.696394443511963,512,512
flm,3,32,1.0,85.33895111083984,4.677591323852539,512,512
flm,1,32,1.05,144.57374572753906,4.76908016204834,512,512
flm,2,32,1.05,104.26079559326172,4.739124774932861,512,512
flm,3,32,1.05,97.29743194580078,4.726284027099609,512,512
flm,1,32,1.1,187.67713928222656,4.78455924987793,512,512
flm,2,32,1.1,128.25018310546875,4.7851948738098145,512,512
flm,3,32,1.1,117.29541778564453,4.770322322845459,512,512
flm,1,32,1.15,223.63475036621094,4.712574005126953,512,512
flm,2,32,1.15,161.25274658203125,4.827359199523926,512,512
flm,3,32,1.15,144.1328582763672,4.813604354858398,512,512
flm,1,32,1.2,214.3929901123047,4.449174880981445,512,512
flm,2,32,1.2,207.99993896484375,4.844242095947266,512,512
flm,3,32,1.2,183.16079711914062,4.844454765319824,512,512
flm,1,64,0.5,37.151363372802734,4.183189868927002,512,512
flm,2,64,0.5,36.06963348388672,4.178898811340332,512,512
flm,3,64,0.5,35.99018478393555,4.185884475708008,512,512
flm,1,64,0.55,37.96684265136719,4.235436916351318,512,512
flm,2,64,0.55,36.58104705810547,4.227674961090088,512,512
flm,3,64,0.55,36.421112060546875,4.2285284996032715,512,512
flm,1,64,0.6,39.205406188964844,4.287441253662109,512,512
flm,2,64,0.6,37.81788635253906,4.274227142333984,512,512
flm,3,64,0.6,36.981971740722656,4.268599510192871,512,512
flm,1,64,0.65,40.91847610473633,4.334683895111084,512,512
flm,2,64,0.65,39.24060821533203,4.318654537200928,512,512
flm,3,64,0.65,38.65821838378906,4.309861660003662,512,512
flm,1,64,0.7,42.959537506103516,4.3822526931762695,512,512
flm,2,64,0.7,40.698211669921875,4.364102363586426,512,512
flm,3,64,0.7,40.09758377075195,4.3566131591796875,512,512
flm,1,64,0.75,46.034366607666016,4.431958198547363,512,512
flm,2,64,0.75,43.3065185546875,4.412543296813965,512,512
flm,3,64,0.75,41.817283630371094,4.4005537033081055,512,512
flm,1,64,0.8,49.95669937133789,4.4839982986450195,512,512
flm,2,64,0.8,46.04767990112305,4.458868026733398,512,512
flm,3,64,0.8,44.99223709106445,4.4463725090026855,512,512
flm,1,64,0.85,53.96077346801758,4.528647422790527,512,512
flm,2,64,0.85,49.96030807495117,4.504776477813721,512,512
flm,3,64,0.85,48.349464416503906,4.490519046783447,512,512
flm,1,64,0.9,60.20465850830078,4.574552059173584,512,512
flm,2,64,0.9,53.95322036743164,4.548473358154297,512,512
flm,3,64,0.9,52.200679779052734,4.5315842628479,512,512
flm,1,64,0.95,68.27375793457031,4.619135856628418,512,512
flm,2,64,0.95,59.504638671875,4.588894844055176,512,512
flm,3,64,0.95,56.936378479003906,4.573992729187012,512,512
flm,1,64,1.0,79.7385482788086,4.6680498123168945,512,512
flm,2,64,1.0,67.18086242675781,4.630335807800293,512,512
flm,3,64,1.0,63.74659729003906,4.615522384643555,512,512
flm,1,64,1.05,96.67029571533203,4.711801052093506,512,512
flm,2,64,1.05,77.65351104736328,4.67569637298584,512,512
flm,3,64,1.05,72.70393371582031,4.658546447753906,512,512
flm,1,64,1.1,124.3851547241211,4.753875732421875,512,512
flm,2,64,1.1,91.87019348144531,4.717762470245361,512,512
flm,3,64,1.1,83.82425689697266,4.7022786140441895,512,512
flm,1,64,1.15,164.08322143554688,4.768197059631348,512,512
flm,2,64,1.15,112.07584381103516,4.761546611785889,512,512
flm,3,64,1.15,101.42826843261719,4.747257232666016,512,512
flm,1,64,1.2,201.78443908691406,4.691627502441406,512,512
flm,2,64,1.2,144.63958740234375,4.80475378036499,512,512
flm,3,64,1.2,128.8023223876953,4.7908782958984375,512,512
flm,1,128,0.5,30.73556137084961,4.175457000732422,512,512
flm,2,128,0.5,30.547624588012695,4.172365665435791,512,512
flm,3,128,0.5,30.0894832611084,4.1664137840271,512,512
flm,1,128,0.55,31.59421730041504,4.218257427215576,512,512
flm,2,128,0.55,31.10618782043457,4.20941162109375,512,512
flm,3,128,0.55,30.77726936340332,4.2071533203125,512,512
flm,1,128,0.6,32.583316802978516,4.264932632446289,512,512
flm,2,128,0.6,31.868619918823242,4.247740745544434,512,512
flm,3,128,0.6,31.21164894104004,4.243168354034424,512,512
flm,1,128,0.65,33.91188430786133,4.309144020080566,512,512
flm,2,128,0.65,32.55998992919922,4.2890849113464355,512,512
flm,3,128,0.65,31.99779510498047,4.283822536468506,512,512
flm,1,128,0.7,35.44157791137695,4.35007905960083,512,512
flm,2,128,0.7,33.97704315185547,4.328114986419678,512,512
flm,3,128,0.7,33.42624282836914,4.324402332305908,512,512
flm,1,128,0.75,37.41281509399414,4.39291524887085,512,512
flm,2,128,0.75,35.931968688964844,4.370442867279053,512,512
flm,3,128,0.75,34.72954559326172,4.365506649017334,512,512
flm,1,128,0.8,40.078834533691406,4.4368672370910645,512,512
flm,2,128,0.8,38.03009796142578,4.4144511222839355,512,512
flm,3,128,0.8,36.751487731933594,4.4043474197387695,512,512
flm,1,128,0.85,43.60721206665039,4.477529525756836,512,512
flm,2,128,0.85,40.623043060302734,4.456631183624268,512,512
flm,3,128,0.85,39.5062370300293,4.446544647216797,512,512
flm,1,128,0.9,47.56990432739258,4.520741939544678,512,512
flm,2,128,0.9,43.974159240722656,4.496553421020508,512,512
flm,3,128,0.9,42.210487365722656,4.4839558601379395,512,512
flm,1,128,0.95,53.355323791503906,4.5636420249938965,512,512
flm,2,128,0.95,48.032066345214844,4.538819789886475,512,512
flm,3,128,0.95,46.01976776123047,4.525748252868652,512,512
flm,1,128,1.0,61.31552505493164,4.610269546508789,512,512
flm,2,128,1.0,53.77750015258789,4.579495429992676,512,512
flm,3,128,1.0,50.449249267578125,4.566627502441406,512,512
flm,1,128,1.05,72.5877914428711,4.656041145324707,512,512
flm,2,128,1.05,61.26000213623047,4.620080471038818,512,512
flm,3,128,1.05,57.06083297729492,4.608551025390625,512,512
flm,1,128,1.1,90.48505401611328,4.702626705169678,512,512
flm,2,128,1.1,71.85780334472656,4.667396545410156,512,512
flm,3,128,1.1,65.15190887451172,4.649057388305664,512,512
flm,1,128,1.15,118.35847473144531,4.741291046142578,512,512
flm,2,128,1.15,86.60302734375,4.712174415588379,512,512
flm,3,128,1.15,77.85821533203125,4.694855690002441,512,512
flm,1,128,1.2,155.24069213867188,4.744189262390137,512,512
flm,2,128,1.2,108.96987915039062,4.7544684410095215,512,512
flm,3,128,1.2,96.78297424316406,4.741520404815674,512,512
flm,1,256,0.5,27.199485778808594,4.1623430252075195,512,512
flm,2,256,0.5,26.81011390686035,4.1648383140563965,512,512
flm,3,256,0.5,26.516185760498047,4.155078887939453,512,512
flm,1,256,0.55,27.957677841186523,4.201476573944092,512,512
flm,2,256,0.55,27.24760627746582,4.195502281188965,512,512
flm,3,256,0.55,26.784366607666016,4.186795711517334,512,512
flm,1,256,0.6,28.64435577392578,4.241107940673828,512,512
flm,2,256,0.6,28.108739852905273,4.23242712020874,512,512
flm,3,256,0.6,27.325746536254883,4.221677780151367,512,512
flm,1,256,0.65,29.74534797668457,4.280372619628906,512,512
flm,2,256,0.65,28.988521575927734,4.268476963043213,512,512
flm,3,256,0.65,28.091259002685547,4.259515762329102,512,512
flm,1,256,0.7,31.01047134399414,4.322579383850098,512,512
flm,2,256,0.7,30.13982391357422,4.306146621704102,512,512
flm,3,256,0.7,28.804683685302734,4.297000885009766,512,512
flm,1,256,0.75,32.613582611083984,4.361688137054443,512,512
flm,2,256,0.75,31.508874893188477,4.3462347984313965,512,512
flm,3,256,0.75,30.103641510009766,4.333924293518066,512,512
flm,1,256,0.8,34.698360443115234,4.402642250061035,512,512
flm,2,256,0.8,33.314544677734375,4.38443660736084,512,512
flm,3,256,0.8,32.14219284057617,4.372034072875977,512,512
flm,1,256,0.85,37.1189079284668,4.4407501220703125,512,512
flm,2,256,0.85,35.26443862915039,4.42355489730835,512,512
flm,3,256,0.85,33.76397705078125,4.411465644836426,512,512
flm,1,256,0.9,40.493900299072266,4.4773406982421875,512,512
flm,2,256,0.9,38.092830657958984,4.459056854248047,512,512
flm,3,256,0.9,35.88197326660156,4.449280261993408,512,512
flm,1,256,0.95,44.9110221862793,4.519759178161621,512,512
flm,2,256,0.95,40.69446563720703,4.4949116706848145,512,512
flm,3,256,0.95,38.79578399658203,4.4860711097717285,512,512
flm,1,256,1.0,51.2375602722168,4.563340663909912,512,512
flm,2,256,1.0,45.2032470703125,4.532955646514893,512,512
flm,3,256,1.0,42.07493209838867,4.523700714111328,512,512
flm,1,256,1.05,59.53875732421875,4.60685920715332,512,512
flm,2,256,1.05,51.09328842163086,4.571307182312012,512,512
flm,3,256,1.05,47.41073989868164,4.566164016723633,512,512
flm,1,256,1.1,72.68768310546875,4.656881332397461,512,512
flm,2,256,1.1,59.5300407409668,4.616014003753662,512,512
flm,3,256,1.1,53.264610290527344,4.606091499328613,512,512
flm,1,256,1.15,92.65239715576172,4.701725482940674,512,512
flm,2,256,1.15,71.76483154296875,4.664482593536377,512,512
flm,3,256,1.15,63.95454406738281,4.651853561401367,512,512
flm,1,256,1.2,123.34906005859375,4.732634544372559,512,512
flm,2,256,1.2,90.95951843261719,4.71366024017334,512,512
flm,3,256,1.2,78.1042251586914,4.697786808013916,512,512
mdlm,1,1,0.5,86.65494537353516,2.2622599601745605,512,512
mdlm,2,1,0.5,88.37582397460938,2.2565367221832275,512,512
mdlm,3,1,0.5,88.03521728515625,2.258539915084839,512,512
mdlm,1,1,0.55,114.20414733886719,2.536245107650757,512,512
mdlm,2,1,0.55,117.06659698486328,2.533095598220825,512,512
mdlm,3,1,0.55,115.37410736083984,2.5306684970855713,512,512
mdlm,1,1,0.6,152.26260375976562,2.8217263221740723,512,512
mdlm,2,1,0.6,156.96527099609375,2.827840805053711,512,512
mdlm,3,1,0.6,153.64219665527344,2.8178796768188477,512,512
mdlm,1,1,0.65,202.66656494140625,3.092029571533203,512,512
mdlm,2,1,0.65,211.242919921875,3.1016242504119873,512,512
mdlm,3,1,0.65,205.26576232910156,3.0880565643310547,512,512
mdlm,1,1,0.7,278.8472900390625,3.362711191177368,512,512
mdlm,2,1,0.7,290.0305480957031,3.375843048095703,512,512
mdlm,3,1,0.7,280.5042724609375,3.3582358360290527,512,512
mdlm,1,1,0.75,373.55389404296875,3.607062816619873,512,512
mdlm,2,1,0.75,393.0047302246094,3.618713140487671,512,512
mdlm,3,1,0.75,384.6669006347656,3.6333961486816406,512,512
mdlm,1,1,0.8,516.3280029296875,3.8514249324798584,512,512
mdlm,2,1,0.8,534.6951904296875,3.8586714267730713,512,512
mdlm,3,1,0.8,530.0278930664062,3.875102996826172,512,512
mdlm,1,1,0.85,708.0507202148438,4.090352535247803,512,512
mdlm,2,1,0.85,734.3836059570312,4.086800575256348,512,512
mdlm,3,1,0.85,716.5357055664062,4.09116792678833,512,512
mdlm,1,1,0.9,937.885498046875,4.278306007385254,512,512
mdlm,2,1,0.9,968.3560791015625,4.2814741134643555,512,512
mdlm,3,1,0.9,955.99609375,4.2816243171691895,512,512
mdlm,1,1,0.95,1241.1806640625,4.45042085647583,512,512
mdlm,2,1,0.95,1286.7266845703125,4.4563984870910645,512,512
mdlm,3,1,0.95,1265.2794189453125,4.4594268798828125,512,512
mdlm,1,1,1.0,1603.367431640625,4.604445934295654,512,512
mdlm,2,1,1.0,1668.0501708984375,4.612254619598389,512,512
mdlm,3,1,1.0,1638.5452880859375,4.6138787269592285,512,512
mdlm,1,1,1.05,2040.80859375,4.735712051391602,512,512
mdlm,2,1,1.05,2103.103271484375,4.740073204040527,512,512
mdlm,3,1,1.05,2088.967041015625,4.748469829559326,512,512
mdlm,1,1,1.1,2567.649658203125,4.854945182800293,512,512
mdlm,2,1,1.1,2648.05810546875,4.862232685089111,512,512
mdlm,3,1,1.1,2608.82421875,4.861072063446045,512,512
mdlm,1,1,1.15,3183.273193359375,4.956246852874756,512,512
mdlm,2,1,1.15,3265.31103515625,4.957854270935059,512,512
mdlm,3,1,1.15,3232.884521484375,4.962508201599121,512,512
mdlm,1,1,1.2,3851.9482421875,5.038402080535889,512,512
mdlm,2,1,1.2,3937.40966796875,5.044564723968506,512,512
mdlm,3,1,1.2,3918.559814453125,5.043926239013672,512,512
mdlm,1,4,0.5,49.16144561767578,3.5703234672546387,512,512
mdlm,2,4,0.5,48.74083709716797,3.505753993988037,512,512
mdlm,3,4,0.5,49.345149993896484,3.439990520477295,512,512
mdlm,1,4,0.55,56.836612701416016,3.742206573486328,512,512
mdlm,2,4,0.55,57.02617645263672,3.6857175827026367,512,512
mdlm,3,4,0.55,57.32498550415039,3.6229240894317627,512,512
mdlm,1,4,0.6,65.24613952636719,3.8913471698760986,512,512
mdlm,2,4,0.6,65.98121643066406,3.8441038131713867,512,512
mdlm,3,4,0.6,66.48076629638672,3.798872470855713,512,512
mdlm,1,4,0.65,74.57624053955078,4.024725914001465,512,512
mdlm,2,4,0.65,75.0693130493164,3.9882514476776123,512,512
mdlm,3,4,0.65,76.17567443847656,3.9461324214935303,512,512
mdlm,1,4,0.7,86.2760009765625,4.138037204742432,512,512
mdlm,2,4,0.7,86.88726806640625,4.119978427886963,512,512
mdlm,3,4,0.7,88.27735137939453,4.089075565338135,512,512
mdlm,1,4,0.75,101.77554321289062,4.242355823516846,512,512
mdlm,2,4,0.75,101.4999771118164,4.219744682312012,512,512
mdlm,3,4,0.75,103.48065948486328,4.215906620025635,512,512
mdlm,1,4,0.8,122.85738372802734,4.339860439300537,512,512
mdlm,2,4,0.8,122.27230834960938,4.327544689178467,512,512
mdlm,3,4,0.8,123.57878112792969,4.32009220123291,512,512
mdlm,1,4,0.85,149.10739135742188,4.432840824127197,512,512
mdlm,2,4,0.85,149.44955444335938,4.4168524742126465,512,512
mdlm,3,4,0.85,149.90484619140625,4.415750503540039,512,512
mdlm,1,4,0.9,185.89944458007812,4.516572952270508,512,512
mdlm,2,4,0.9,184.4548797607422,4.505468845367432,512,512
mdlm,3,4,0.9,186.7147979736328,4.50392484664917,512,512
mdlm,1,4,0.95,238.8046875,4.596789360046387,512,512
mdlm,2,4,0.95,235.18084716796875,4.588730812072754,512,512
mdlm,3,4,0.95,241.6211395263672,4.5994367599487305,512,512
mdlm,1,4,1.0,322.5410461425781,4.68186616897583,512,512
mdlm,2,4,1.0,306.9083557128906,4.667713642120361,512,512
mdlm,3,4,1.0,325.9888916015625,4.6820902824401855,512,512
mdlm,1,4,1.05,438.753662109375,4.7548651695251465,512,512
mdlm,2,4,1.05,413.4385681152344,4.745295524597168,512,512
mdlm,3,4,1.05,449.0316467285156,4.763686180114746,512,512
mdlm,1,4,1.1,615.956787109375,4.834136009216309,512,512
mdlm,2,4,1.1,595.5769653320312,4.827968597412109,512,512
mdlm,3,4,1.1,650.2865600585938,4.847902774810791,512,512
mdlm,1,4,1.15,914.5170288085938,4.915981769561768,512,512
mdlm,2,4,1.15,878.8548583984375,4.912464141845703,512,512
mdlm,3,4,1.15,979.157958984375,4.933936595916748,512,512
mdlm,1,4,1.2,1368.41357421875,4.99022912979126,512,512
mdlm,2,4,1.2,1328.3531494140625,4.992930889129639,512,512
mdlm,3,4,1.2,1542.0257568359375,5.015974044799805,512,512
mdlm,1,8,0.5,22.27927589416504,3.9011752605438232,512,512
mdlm,2,8,0.5,22.137950897216797,3.8536577224731445,512,512
mdlm,3,8,0.5,22.308469772338867,3.8608715534210205,512,512
mdlm,1,8,0.55,23.632963180541992,4.003905296325684,512,512
mdlm,2,8,0.55,24.080610275268555,3.959980010986328,512,512
mdlm,3,8,0.55,23.908313751220703,3.9655277729034424,512,512
mdlm,1,8,0.6,25.35851287841797,4.0845417976379395,512,512
mdlm,2,8,0.6,25.890674591064453,4.060254096984863,512,512
mdlm,3,8,0.6,26.110017776489258,4.063137531280518,512,512
mdlm,1,8,0.65,28.123647689819336,4.154180526733398,512,512
mdlm,2,8,0.65,28.858003616333008,4.140932559967041,512,512
mdlm,3,8,0.65,29.003517150878906,4.134254455566406,512,512
mdlm,1,8,0.7,31.526004791259766,4.2259063720703125,512,512
mdlm,2,8,0.7,31.94226837158203,4.2161641120910645,512,512
mdlm,3,8,0.7,32.132999420166016,4.211758613586426,512,512
mdlm,1,8,0.75,36.546382904052734,4.2908935546875,512,512
mdlm,2,8,0.75,36.87237548828125,4.280621528625488,512,512
mdlm,3,8,0.75,37.055091857910156,4.2875776290893555,512,512
mdlm,1,8,0.8,42.26968002319336,4.35343074798584,512,512
mdlm,2,8,0.8,42.61027526855469,4.350107192993164,512,512
mdlm,3,8,0.8,42.650352478027344,4.351419448852539,512,512
mdlm,1,8,0.85,50.77847671508789,4.418304443359375,512,512
mdlm,2,8,0.85,49.46088409423828,4.400136947631836,512,512
mdlm,3,8,0.85,50.278316497802734,4.410708904266357,512,512
mdlm,1,8,0.9,61.43235397338867,4.472945213317871,512,512
mdlm,2,8,0.9,60.47473907470703,4.473362922668457,512,512
mdlm,3,8,0.9,60.50444793701172,4.4712629318237305,512,512
mdlm,1,8,0.95,77.19660186767578,4.532421588897705,512,512
mdlm,2,8,0.95,76.16434478759766,4.5288777351379395,512,512
mdlm,3,8,0.95,76.17218780517578,4.532181739807129,512,512
mdlm,1,8,1.0,98.8534927368164,4.595061302185059,512,512
mdlm,2,8,1.0,99.55050659179688,4.591910362243652,512,512
mdlm,3,8,1.0,99.15937042236328,4.59393835067749,512,512
mdlm,1,8,1.05,133.6762237548828,4.65643310546875,512,512
mdlm,2,8,1.05,133.7994842529297,4.654086112976074,512,512
mdlm,3,8,1.05,133.70350646972656,4.6617326736450195,512,512
mdlm,1,8,1.1,190.9214324951172,4.726176738739014,512,512
mdlm,2,8,1.1,193.07334899902344,4.724282264709473,512,512
mdlm,3,8,1.1,191.92649841308594,4.729856967926025,512,512
mdlm,1,8,1.15,299.2901916503906,4.797656059265137,512,512
mdlm,2,8,1.15,291.3047180175781,4.797696113586426,512,512
mdlm,3,8,1.15,309.1790466308594,4.809864044189453,512,512
mdlm,1,8,1.2,488.4610900878906,4.878835201263428,512,512
mdlm,2,8,1.2,473.4117431640625,4.881614685058594,512,512
mdlm,3,8,1.2,519.8812866210938,4.890967845916748,512,512
mdlm,1,16,0.5,13.112940788269043,3.9873480796813965,512,512
mdlm,2,16,0.5,13.131261825561523,3.9710826873779297,512,512
mdlm,3,16,0.5,13.333136558532715,3.9768869876861572,512,512
mdlm,1,16,0.55,14.17487621307373,4.056634426116943,512,512
mdlm,2,16,0.55,13.889558792114258,4.044602394104004,512,512
mdlm,3,16,0.55,14.103797912597656,4.050085544586182,512,512
mdlm,1,16,0.6,14.67668628692627,4.130479335784912,512,512
mdlm,2,16,0.6,14.655719757080078,4.1142802238464355,512,512
mdlm,3,16,0.6,14.902613639831543,4.121050834655762,512,512
mdlm,1,16,0.65,15.980899810791016,4.182493209838867,512,512
mdlm,2,16,0.65,15.942106246948242,4.16497278213501,512,512
mdlm,3,16,0.65,15.851051330566406,4.170797824859619,512,512
mdlm,1,16,0.7,17.194141387939453,4.237361431121826,512,512
mdlm,2,16,0.7,17.202009201049805,4.228279113769531,512,512
mdlm,3,16,0.7,17.23859977722168,4.227957248687744,512,512
mdlm,1,16,0.75,19.048572540283203,4.27952766418457,512,512
mdlm,2,16,0.75,19.53188705444336,4.27659797668457,512,512
mdlm,3,16,0.75,19.340600967407227,4.279072284698486,512,512
mdlm,1,16,0.8,21.407384872436523,4.320164203643799,512,512
mdlm,2,16,0.8,21.613868713378906,4.3149542808532715,512,512
mdlm,3,16,0.8,21.426027297973633,4.324061870574951,512,512
mdlm,1,16,0.85,24.835838317871094,4.361566543579102,512,512
mdlm,2,16,0.85,25.0452823638916,4.358332633972168,512,512
mdlm,3,16,0.85,24.46820831298828,4.363687515258789,512,512
mdlm,1,16,0.9,29.241485595703125,4.410264492034912,512,512
