nfe,eta,temp,seed,gen_ppl,entropy,num_unique,num_samples
64,16.0,0.55,1,12.049885749816895,4.18001127243042,512,512
64,16.0,0.55,2,12.191184997558594,4.201827526092529,512,512
64,16.0,0.55,3,12.155085563659668,4.146475791931152,512,512
64,16.0,0.6,1,12.53342342376709,4.2104620933532715,512,512
64,16.0,0.6,2,12.712092399597168,4.230043888092041,512,512
64,16.0,0.6,3,12.561068534851074,4.1783928871154785,512,512
64,16.0,0.65,1,13.121760368347168,4.2455668449401855,512,512
64,16.0,0.65,2,13.330729484558105,4.263471603393555,512,512
64,16.0,0.65,3,13.076927185058594,4.207511901855469,512,512
64,16.0,0.7,1,13.763677597045898,4.274979591369629,512,512
64,16.0,0.7,2,14.034527778625488,4.289238452911377,512,512
64,16.0,0.7,3,13.77764892578125,4.239920139312744,512,512
64,16.0,0.75,1,14.486156463623047,4.3099141120910645,512,512
64,16.0,0.75,2,14.680703163146973,4.312083721160889,512,512
64,16.0,0.75,3,14.513411521911621,4.275639533996582,512,512
64,16.0,0.8,1,15.407310485839844,4.332821369171143,512,512
64,16.0,0.8,2,15.60874080657959,4.335582733154297,512,512
64,16.0,0.8,3,15.579124450683594,4.306346893310547,512,512
64,16.0,0.85,1,16.595375061035156,4.356935977935791,512,512
64,16.0,0.85,2,16.954389572143555,4.360763072967529,512,512
64,16.0,0.85,3,16.878700256347656,4.336589813232422,512,512
64,16.0,0.9,1,18.15395164489746,4.375155448913574,512,512
64,16.0,0.9,2,18.30843162536621,4.382289409637451,512,512
64,16.0,0.9,3,18.296907424926758,4.366425037384033,512,512
64,16.0,0.95,1,19.338212966918945,4.397163391113281,512,512
64,16.0,0.95,2,20.1104679107666,4.40711784362793,512,512
64,16.0,0.95,3,19.89181900024414,4.392035007476807,512,512
64,16.0,1.0,1,22.116981506347656,4.424701690673828,512,512
64,16.0,1.0,2,22.26914405822754,4.432281017303467,512,512
64,16.0,1.0,3,22.250165939331055,4.421384811401367,512,512
64,16.0,1.05,1,24.7470760345459,4.4474053382873535,512,512
